SR,Township,Village,Village_MM,Location,Locals_Used_ENG,Locals_Used_MM
15473,Rakhine,Ramree,Htan Pyein,ထန်းပြိန်,"19.1001300811768,93.7795562744141",0,0
15474,Rakhine,Ramree,Htein Tway,ထိန်တွေ,"19.0930500030518,93.7883834838867",0,0
15475,Rakhine,Ramree,Shauk Chaung,ရှောက်ချောင်း,"19.0978202819824,93.7706069946289",0,0
15476,Rakhine,Ramree,Ta Bet,တဘက်,"19.0909900665283,93.7858963012695",0,0
15477,Rakhine,Ramree,Chaung Wa,ချောင်းဝ,"18.8876495361328,93.9350357055664",Ywar Gyi,ရွာကြီး
15478,Rakhine,Ramree,Ka Nyin Pyein,ကညင်ပြိန်,"18.9014301300049,93.9336929321289",0,0
15479,Rakhine,Ramree,Ma Kyay Kone,မကျေးကုန်း,"18.893030166626,93.9377593994141",0,0
15480,Rakhine,Ramree,Nga/Kho Pyin,င/ခိုပြင်,"18.8897094726563,93.9188232421875",0,0
15481,Rakhine,Ramree,Nga/Lar Gyi,င/လာကြီး,"18.8966102600098,93.9317626953125",0,0
15482,Rakhine,Ramree,Tha Pyay Chaung,သပြေချောင်,"18.8860607147217,93.9282836914063",0,0
15483,Rakhine,Ramree,Yae Myet Wa,ရေမျက်ဝ,"18.8898391723633,93.9265594482422",0,0
15484,Rakhine,Ramree,Dhamma Par La,ဓမ္မပါလ,"19.0342845916748,93.921745300293",Gaung Swe Taung,‌ခေါင်းဆွဲတောင်
15485,Rakhine,Ramree,Gaung Kwe Taung,ခေါင်းကွဲတောင်,"19.0358390808105,93.9170455932617",0,0
15486,Rakhine,Ramree,Pone Soe Pyein,ပုန်းဆိုးပြိန်,"19.0374622344971,93.9111557006836",Gwa Son Haung,ခွဆုံဟောင်း
15487,Rakhine,Ramree,Thin Pan Kaing,သင်းပန်းကိုင်း,"19.0479488372803,93.9121017456055",Gwa Son Thit,ခွဆုံသစ်
15488,Rakhine,Ramree,Chaung Bway,ချောင်းဘွေ,"19.1124591827393,93.7880172729492",0,0
15489,Rakhine,Ramree,Gwa Son,ခွဆုံ,"19.1182537078857,93.8044281005859",0,0
15490,Rakhine,Ramree,Gwa Son Ywar Thit (May Thit),ခွဆုံရွာသစ် (မေသစ်),"19.1144618988037,93.8051147460938",0,0
15491,Rakhine,Ramree,Pyar Gyi,ပြားကြီး,"19.1197891235352,93.787956237793",0,0
15492,Rakhine,Ramree,Daw Mya,ဒေါ်မြ,"18.9307498931885,93.9287567138672",0,0
15493,Rakhine,Ramree,Hone Wa,ဟုံးဝ,"18.9141292572021,93.9504318237305",Hnget Shwe Kone,ငှက်ရွှေကုန်း
15494,Rakhine,Ramree,Htaunt Chein,ထောင့်ချိန်,"18.923490524292,93.9380493164063",0,0
15495,Rakhine,Ramree,Min Thar Su,မင်းသားစု,"18.9358997344971,93.9335784912109",0,0
15496,Rakhine,Ramree,Inn Chaung,အင်းချောင်,",",0,0
15497,Rakhine,Ramree,Kant Kaw,ကန့်ကော်,"19.1340007781982,93.7544021606445",Hpet Kyat,ဖက်ကြပ်
15498,Rakhine,Ramree,Kyein Tan Chaung,ကြိန်တန်းချောင်း,"19.1278991699219,93.7474136352539",0,0
15499,Rakhine,Ramree,Than Wa Ra,သံဝရ,"19.1303195953369,93.7597198486328",0,0
15500,Rakhine,Ramree,Kha Maung Chay Taing,ခမောင်းခြေတိုင်,"19.0966300964355,93.8409881591797",Kha Maung Chi Taing,ခမောင်းချီတိုင်
15501,Rakhine,Ramree,Pu Nya Waddy,ပုညဝတီ,"19.0935866850354,93.8444805829223",0,0
15502,Rakhine,Ramree,Pyaing Chaung,ပြိုင်းချောင်း,"19.1072006225586,93.8276062011719",0,0
15503,Rakhine,Ramree,Wan Bu Se (Shwe Pyi Thar),ဝမ်းဘူဆည် (ရွှေပြည်သာ),"19.0925254821777,93.8378067016602",0,0
15504,Rakhine,Ramree,Ywar Thar Yar,ရွာသာယာ,"19.1039505004883,93.8356399536133",0,0
15505,Rakhine,Ramree,Kon Baung,ကုန်ဘောင်,"19.1399192810059,93.8005523681641",0,0
15506,Rakhine,Ramree,Hmaw Yon,မှော်ရုံ,"19.200569152832,93.8363571166992",0,0
15507,Rakhine,Ramree,Ku Lar Bone,ကုလားဘုန်း,"19.2332000732422,93.8466186523438",0,0
15508,Rakhine,Ramree,Nga/Nyo Kaing,င/ညိုကိုင်း,"19.2261600494385,93.8464126586914",0,0
15509,Rakhine,Ramree,Ah Shey Bet,အရှေ့ဘက်,"19.0026302337646,93.75634765625",Thu Kha Waddy,သုခဝတီ
15510,Rakhine,Ramree,Kon Baung,ကုန်ဘောင်,"19.0064392089844,93.7604904174805",0,0
15511,Rakhine,Ramree,Kyauk Na Gar,ကျောက်နဂါး,"18.9947605133057,93.7446594238281",0,0
15512,Rakhine,Ramree,Myauk,မြောက်,"19.0036697387695,93.7530670166016",0,0
15513,Rakhine,Ramree,Pyar,ပြား,"19.005989074707,93.7473602294922",0,0
15514,Rakhine,Ramree,Seik Nar Pyin,ဆိပ်နားပြင်,"18.994779586792,93.7327117919922",0,0
15515,Rakhine,Ramree,Thaing Htaunt,သိုင်းထောင့်,"18.997049331665,93.7287826538086",0,0
15516,Rakhine,Ramree,War Net Chein,ဝါးနက်ချိန်,"19.0135898590088,93.7462768554688",0,0
15517,Rakhine,Ramree,Yan Pyin,ရမ်းပြင်,",",0,0
15518,Rakhine,Ramree,Ku Su Kaing,ကုစုကိုင်း,"18.9072494506836,93.9484329223633",0,0
15519,Rakhine,Ramree,Kyauk Hta Yan,ကျောက်ထရံ,"18.9037990570068,93.9501419067383",0,0
15520,Rakhine,Ramree,Kyauk Ni Maw,ကျောက်နီမော်,"18.904109954834,93.9580688476563",0,0
15521,Rakhine,Ramree,Zin Chan,ဇင်းခြံ,"18.9073009490967,93.9566192626953",0,0
15522,Rakhine,Ramree,Kyauk Sauk,ကျောက်ဆောက်,"19.1869792938232,93.814338684082",0,0
15523,Rakhine,Ramree,Kyaung Ta Lin,ကျောင်းတလင်း,",",0,0
15524,Rakhine,Ramree,Tha Pyu Chaung,သပြုချောင်း,"19.1819896697998,93.8189468383789",0,0
15525,Rakhine,Ramree,Kyauk Chaung Pyin,ကျောက်ချောင်းပြင်,"19.021240234375,93.7572937011719",0,0
15526,Rakhine,Ramree,Kyaung Pyein,ကျောင်းပြိန်,"19.0184192657471,93.7574005126953",0,0
15527,Rakhine,Ramree,Maung Hpyu Pyin,မောင်ဖြူပြင်,"19.030179977417,93.7618789672852",0,0
15528,Rakhine,Ramree,Tha Pyu Chein,သပြုချိန်,"19.0373401641846,93.7508010864258",0,0
15529,Rakhine,Ramree,Gyin Chaung,ဂြင်းချောင်း,"18.9652996063232,93.9645385742188",0,0
15530,Rakhine,Ramree,Hpar Lar Taw,ဖာလာတော,"18.9483509063721,93.9484176635742",Kyauk Yoe Seik,ကျောက်ရိုးဆိပ်
15531,Rakhine,Ramree,Kon Baung Gyi,ကုန်ဘောင်ကြီး,"18.9349555969238,93.9650039672852",Kone Baung Gyi,ကုန်းဘောင်ကြီး
15532,Rakhine,Ramree,La Mu Chay,လမူးချေ,"18.9489803314209,93.965950012207",0,0
15533,Rakhine,Ramree,Tha Yet Chaung,သရက်ချောင်း,"18.9788703918457,93.9616394042969",0,0
15534,Rakhine,Ramree,Thin Ga Net Ywar Haung,သင်္ဂနက်ရွာဟောင်း,"18.9331302642822,93.9567337036133",0,0
15535,Rakhine,Ramree,Thin Ga Net Ywar Thit,သင်္ဂနက်ရွာသစ်,"18.9387302398682,93.9620132446289",0,0
15536,Rakhine,Ramree,Chaung Gyi Nar,ချောင်းကြီးနား,"19.0615482330322,93.7272644042969",0,0
15537,Rakhine,Ramree,Nyaung Wun Pyin,ညောင်ဝန်းပြင်,"19.0688896179199,93.7358322143555",0,0
15538,Rakhine,Ramree,Pyin Nyi,ပြင်ညီ,"19.0648498535156,93.7309875488281",0,0
15539,Rakhine,Ramree,Ah Wa Taung,အဝတောင်,"19.1041393280029,93.8900527954102",0,0
15540,Rakhine,Ramree,Chaung Nei,ချောင်းနယ်,"19.1310005187988,93.8957290649414",0,0
15541,Rakhine,Ramree,Let Pan Ah Hnyar,လက်ပန်အညှာ,"19.1181201934814,93.8699417114258",0,0
15542,Rakhine,Ramree,Let Pan Ah Wa,လက်ပန်အဝ,"19.113109588623,93.8784637451172",0,0
15543,Rakhine,Ramree,Nga/Ya Mon,င/ရမုံ,"19.1204490661621,93.9106979370117",0,0
15544,Rakhine,Ramree,Pyin Shey,ပြင်ရှည်,"19.1223106384277,93.8979568481445",0,0
15545,Rakhine,Ramree,Tan Nar Pyin,တန်းနားပြင်,",",0,0
15546,Rakhine,Ramree,Kaing Thee Pyin,ကိုင်းသီးပြင်,"19.0139217376709,93.8164978027344",0,0
15547,Rakhine,Ramree,Kan Tawt Pyin,ကန်တော့ပြင်,"19.0216884613037,93.8124389648438",Ma Gyi Kone,မကျည်းကုန်း
15548,Rakhine,Ramree,Let Pan Pyin,လက်ပန်ပြင်,"19.022819519043,93.8045501708984",0,0
15549,Rakhine,Ramree,Nga/Ta Par,င/တပါး,"19.0332489013672,93.805908203125",0,0
15550,Rakhine,Ramree,Yan Bye Gyi,ရမ်းဗြဲကြီး,"19.0360584259033,93.7963943481445",0,0
15551,Rakhine,Ramree,Ywar Thit Kay,ရွာသစ်ကေ,",",0,0
15552,Rakhine,Ramree,Chaung Wa,ချောင်းဝ,"18.8843193054199,93.9337158203125",0,0
15553,Rakhine,Ramree,Ma Kyay,မကျေး,"18.8866081237793,93.9323501586914",0,0
15554,Rakhine,Ramree,Ma Yut Chein Ah Lel,မရွတ်ချိန်အလယ်,"19.107400894165,93.908088684082",0,0
15555,Rakhine,Ramree,Ma Yut Chein Taung Paw,မရွတ်ချိန်တောင်ပေါ်,"19.1036205291748,93.9069137573242",0,0
15556,Rakhine,Ramree,Ma Yut Chein Ywar Ma,မရွတ်ချိန်ရွာမ,"19.1126194000244,93.9086303710938",0,0
15557,Rakhine,Ramree,Hmeit Chaung,မှဲ့ချောင်း,"19.1128005981445,93.732063293457",0,0
15558,Rakhine,Ramree,Laung Chwain,လောင်းချွိန်,",",0,0
15559,Rakhine,Ramree,Mee Kyaung Tet,မီးကျောင်းတက်,"19.1026992797852,93.7235412597656",0,0
15560,Rakhine,Ramree,War Tway,ဝါးတွေ,",",0,0
15561,Rakhine,Ramree,Gyin Taw,ဂြင်းတော,"19.0098209381104,93.9462966918945",0,0
15562,Rakhine,Ramree,Myay Pon,မြေပုံ,"19.0012893676758,93.9506607055664",0,0
15563,Rakhine,Ramree,Aung Lay Pyein,အောင်လေပြိန်,"18.9735202789307,93.91259765625",0,0
15564,Rakhine,Ramree,Kha Maung Chaung,ခမောင်းချောင်း,"18.9774703979492,93.9219970703125",0,0
15565,Rakhine,Ramree,Ma Gyi Kone,မကျည်းကုန်း,"18.9594593048096,93.9336929321289",0,0
15566,Rakhine,Ramree,Myo Chaung,မြို့ချောင်း,"18.9528999328613,93.9425964355469",0,0
15567,Rakhine,Ramree,Nga Yant Chaung,ငရန့်ချောင်း,"18.9648399353027,93.9339294433594",0,0
15568,Rakhine,Ramree,Kyauk Ye Seik,ကျောက်ရဲဆိပ်,"19.1139793395996,93.7663497924805",0,0
15569,Rakhine,Ramree,Nga/Sa Mi,င/စမိ,"19.1102695465088,93.7738800048828",0,0
15570,Rakhine,Ramree,Sa Par Yaing,စပါးရိုင်,"19.1060390472412,93.7632904052734",Ngwe Nar Taung,‌ငွေနားတောင်
15571,Rakhine,Ramree,Nga/Tha Moke,င/သမုတ်,"18.8209991455078,93.9480133056641",0,0
15572,Rakhine,Ramree,Pein Hne Chaung,ပိန်းနဲချောင်း,"18.8080806732178,93.943977355957",0,0
15573,Rakhine,Ramree,Wun Let Maw,ဝံလက်မော်,"18.8299655914307,93.9695434570313",0,0
15574,Rakhine,Ramree,Gone Chaung,ဂုန်းချောင်း,"19.157600402832,93.739501953125",0,0
15575,Rakhine,Ramree,Pone Soe Pyin,ပုန်းဆိုးပြင်,"19.1458492279053,93.7645263671875",0,0
15576,Rakhine,Ramree,Si Pyin,စည်ပြင်,"19.1658496856689,93.7639312744141",0,0
15577,Rakhine,Ramree,Ta Inn Taing,တအင်းတိုင်,"19.1532096862793,93.7247695922852",0,0
15578,Rakhine,Ramree,Byaw Pyein,ဗျောပြိန်,"19.0480403900146,93.9352874755859",0,0
15579,Rakhine,Ramree,Kyaung Pyein Oke,ကျောင်းပြိန်အုပ်,",",0,0
15580,Rakhine,Ramree,Nga/Nwar Taung,င/နွားတောင်,"19.0445899963379,93.9336318969727",0,0
15581,Rakhine,Ramree,Tha Yet Taw,သရက်တော,"19.0422992706299,93.9353332519531",0,0
15582,Rakhine,Ramree,Kyauk Tway,ကျောက်တွေ,"19.0200595855713,93.7128067016602",0,0
15583,Rakhine,Ramree,Sa Par Ton,စပါးတုံ,"19.0367603302002,93.7009429931641",0,0
15584,Rakhine,Ramree,Taw Lel,တောလယ်,"19.0383892059326,93.7071380615234",0,0
15585,Rakhine,Ramree,Ah Chaung Pyin,အချောင်ပြင်,"19.0948905944824,93.6974182128906",0,0
15586,Rakhine,Ramree,Sa Lin Paw,စလင်ပေါ်,"19.0757694244385,93.6880264282227",0,0
15587,Rakhine,Ramree,Say Yin,စေရင်း,"19.0930404663086,93.703483581543",0,0
15588,Rakhine,Ramree,Taung Yin,တောင်ရင်း,"19.0902996063232,93.6996307373047",0,0
15589,Rakhine,Ramree,Kan Choke Pyin,ကန်းချုပ်ပြင်,"19.1485996246338,93.7861022949219",0,0
15590,Rakhine,Ramree,Kha Maung Pyein,ခမောင်းပြိန်,"19.1380996704102,93.7874374389648",0,0
15591,Rakhine,Ramree,Ra Pa Din,ရပဒင်,"19.1453399658203,93.7758865356445",0,0
15592,Rakhine,Ramree,Se Khon,ဆည်ခုံ,"19.1433792114258,93.7861785888672",0,0
15593,Rakhine,Ramree,Gant Gaw Pyin,ဂန့်ဂေါ်ပြင်,"19.0146198272705,93.7808532714844",0,0
15594,Rakhine,Ramree,Kyauk Kone Hmaw,ကျောက်ကုန်းမှော်,"19.0174503326416,93.7827911376953",0,0
15595,Rakhine,Ramree,Kyauk Se,ကျောက်ဆည်,"19.0056304931641,93.7706680297852",0,0
15596,Rakhine,Ramree,Myauk Kay,မြောက်ကေ,"19.0136394500732,93.7929992675781",0,0
15597,Rakhine,Ramree,Sin Thay Pyin,ဆင်သေပြင်,"19.008731842041,93.7816543579102",Sin Si,ဆင်ဆီ
15598,Rakhine,Ramree,Tha Pyu Pyin,သပြုပြင်,"19.0191593170166,93.786979675293",Sin Si/ Tha Pyu Pin,ဆင်ဆီ/ သပြူပင်
15599,Rakhine,Ramree,Thea Taw Pyin,သဲတောပြင်,"19.0109596252441,93.7751922607422",0,0
15600,Rakhine,Ramree,Htauk Kyan Taw,ထောက်ကြံတော,"19.0061321258545,93.846549987793",Htauk Kyant Taw,ထောက်ကျန့်တော
15601,Rakhine,Ramree,Say Tha Mar,ဆေးသမား,"18.9574699401855,93.8862228393555",0,0
15602,Rakhine,Ramree,Taw Kyar,တောကြား,"18.9611701965332,93.8857269287109",0,0
15603,Rakhine,Ramree,Thin Kyan Hpyu,သင်းကြန်းဖြူ,"18.9676704406738,93.8815765380859",0,0
15604,Rakhine,Ramree,Thin Pan Chein,သင်းပန်းချိန်,"18.9642200469971,93.8925170898438",Taung Ywar,တောင်ရွာ
15605,Rakhine,Ramree,Ah Shey Maw,အရှေ့မော်,"19.0357608795166,93.6851501464844",0,0
15606,Rakhine,Ramree,Kin Seik Pyin,ကင်းဆိပ်ပြင်,"19.0392398834229,93.6833267211914",0,0
15607,Rakhine,Ramree,Kun Aing,ကွမ်းအိုင်,"19.0434226989746,93.6770248413086",0,0
15608,Rakhine,Ramree,Nga Pyi Chaung,ငပြီချောင်း,"19.0365390777588,93.6901779174805",0,0
15609,Rakhine,Ramree,Tha Yet Cho,သရက်ချို,"19.033260345459,93.69580078125",0,0
15610,Rakhine,Ramree,Ywar Htet,ရွာထက်,"19.0497207641602,93.689323425293",0,0
15611,Rakhine,Ramree,Taung,တောင်,"19.0142498016357,93.9351501464844",0,0
15612,Rakhine,Ramree,Than Chaung,သံချောင်း,"19.0185794830322,93.936897277832",0,0
15613,Rakhine,Ramree,Than Chaung Ywar Thit,သံချောင်းရွာသစ်,"19.0165405273438,93.9352264404297",0,0
15614,Rakhine,Ramree,Thit Poke Taung,သစ်ပုတ်တောင်,"19.0234699249268,93.9290237426758",0,0
15615,Rakhine,Ramree,Thu Dhammar,သုဓမ္မာ,"19.0133094787598,93.939826965332",0,0
15616,Rakhine,Ramree,Aung Say Kone,အောင်စေကုန်း,"19.0521907806396,93.8416976928711",Tha Pyay Seik ,သပြေဆိပ်
15617,Rakhine,Ramree,Ta Yaung,တရောင်း,"19.0518207550049,93.8519668579102",0,0
15618,Rakhine,Ramree,Thar Si Pyin,သာစည်ပြင်,"19.0376205444336,93.8303070068359",0,0
15619,Rakhine,Ramree,Kywe Oe,ကျွဲအိုး,"18.9035491943359,93.8703918457031",0,0
15620,Rakhine,Ramree,Taung Pyo,တောင်ပြို,"18.9337291717529,93.8333969116211",0,0
15621,Rakhine,Ramree,Thin Baung Chaung,သင်းဘောင်းချောင်း,"18.9092292785645,93.8629837036133",0,0
15622,Rakhine,Ramree,Aung Si Thar,အောင်စည်သာ,"19.0844192504883,93.8980331420898",0,0
15623,Rakhine,Ramree,Kyet Tha Ray,ကျက်သရေ,"19.0877704620361,93.8841934204102",0,0
15624,Rakhine,Ramree,Tein Pyin,တိန်ပြင်,"19.0743408203125,93.9082794189453", Ywar Gyi,ရွာကြီး
15625,Rakhine,Ramree,Thin Baw Seik,သင်္ဘောဆိပ်,"19.0911312103271,93.898551940918", Ywar Thit,ရွာသစ်
15626,Rakhine,Ramree,Nga/Ye Khet,င/ရဲခက်,"18.9306392669678,93.9250411987305",0,0
15627,Rakhine,Ramree,Thit Poke Chein,သစ်ပုတ်ချိန်,"18.9554996490479,93.9092788696289",0,0
15628,Rakhine,Ramree,Yae Kaung Chein,ရေကောင်းချိန်,"18.9500503540039,93.9257431030273",0,0
15629,Rakhine,Ramree,Kokar Pyin,ကုက္ကာပြင်,"18.969612121582,93.807991027832",0,0
15630,Rakhine,Ramree,Kyauk Than Khe,ကျောက်သံခဲ,"18.9750308990479,93.8103179931641",0,0
15631,Rakhine,Ramree,Kyaukphyu Chaung Nar,ကျောက်ဖြူချောင်းနား,"18.9751091003418,93.7768707275391",0,0
15632,Rakhine,Ramree,Ma Gyi Taw,မကျည်းတော,",",0,0
15633,Rakhine,Ramree,Myay Pyar Taung,မြေပြားတောင်,"18.9696922302246,93.781608581543",0,0
15634,Rakhine,Ramree,Pi Taw,ပီတော,"18.9662799835205,93.7841720581055",0,0
15635,Rakhine,Ramree,Taw Thar,တောသာ,"18.9754791259766,93.8351364135742",0,0
15636,Rakhine,Ramree,U Ga,ဦးဂ,"18.9592208862305,93.7958908081055",0,0
15637,Rakhine,Ramree,Zee Taw,ဇီးတော,"18.9552707672119,93.7981567382813",0,0
15638,Rakhine,Ramree,Tha Lu Pyein,သလူပြိန်,"19.0586795806885,93.9157867431641",0,0
15639,Rakhine,Ramree,Wet Kaik Chaung,ဝက်ကိုက်ချောင်း,"19.0528907775879,93.929817199707",0,0
15640,Rakhine,Ramree,Aung Chan Thar,အောင်ချမ်းသာ,"18.7951507568359,93.9646835327148",0,0
15641,Rakhine,Ramree,Baw Di,ဘောဓိ,"18.7956867218018,93.9734725952148",0,0
15642,Rakhine,Ramree,Seik Nar,ဆိတ်နား,"18.8026905059814,93.9713363647461",0,0
15643,Rakhine,Ramree,U Kar Pyin,ဦးကာပြင်,"18.7975692749023,93.9729309082031",0,0
15644,Rakhine,Ramree,Yae Kaung Chaung,ရေကောင်းချောင်း,"18.8082294464111,93.9672393798828",0,0
15645,Rakhine,Ramree,Ah Wa,အဝ,"18.8997097015381,93.917236328125",0,0
15646,Rakhine,Ramree,Aung Thar Lay,အောင်သာလေ,"18.8972625732422,93.8902130126953",Shwe Pyi Thar,ရွှေပြည်သာ
15647,Rakhine,Ramree,Nga/Kho Thar,င/ခိုသာ,"18.9167308807373,93.9158096313477",0,0
15648,Rakhine,Ramree,Tet Kawt,တက်ကော့,"18.8948593139648,93.8912506103516",0,0
15649,Rakhine,Ramree,Yan Bye Nge Chaung Hpyar,ရမ်းဗြဲငယ်ချောင်းဖျား,"18.9063606262207,93.9086074829102",Chaung Hpar Gyi,ချောင်းဖျားကြီး
15650,Rakhine,Ramree,Hpet Kya,ဖက်ကျ,"19.1452198028564,93.9135971069336",0,0
15651,Rakhine,Ramree,Yan Thit Chay,ရမ်းသစ်ချေ,"19.1464595794678,93.8763122558594",0,0
15652,Rakhine,Ramree,Sit Pyar,စစ်ပြား,"19.161039352417,93.8646392822266",0,0
15653,Rakhine,Ramree,Yan Thit Gyi Ah Hnyar,ရမ်းသစ်ကြီးအညှာ,"19.1681709289551,93.8528518676758",0,0
15654,Rakhine,Ramree,Yan Thit Gyi Ah Wa,ရမ်းသစ်ကြီးအဝ,"19.1741409301758,93.854736328125",Chaung Hpyar Gyi,ချောင်းဖျားကြီး
15655,Rakhine,Ramree,Chaung Hnyar,ချောင်းညှာ,"19.1310405731201,93.8086166381836",0,0
15656,Rakhine,Ramree,Hmin Khu Chaung,မှင်းခူချောင်း,"19.1242599487305,93.8269729614258",0,0
15657,Rakhine,Ramree,Nar Mu Tway,နားမူးတွေ,"19.1226406097412,93.8015670776367",0,0
15658,Rakhine,Ramree,Than Kyat (Than Kya),သံကြပ် (သံကျ),"19.1192493438721,93.7977523803711",0,0
15659,Rakhine,Ramree,Ywar Gyi,ရွာကြီး,"19.1276092529297,93.8017272949219",0,0
15660,Rakhine,Ramree,Yway Ywar Haung,ရွေရွာဟောင်း,"19.1283397674561,93.8053588867188",0,0
